"","Subject.ID","AccelormeterMeanX","AccelormeterMeanY","AccelormeterMeanZ","AccelormeterSDX","AccelormeterSDY","AccelormeterSDZ","GryoMeanX","GryoMeanY","GryoMeanZ","GryoSDX","GryoSDY","GryoSDZ"
"1",1,0.997136499202806,-0.244431799830995,-0.244431799830995,0.335222988334404,0.166002821400445,0.166002821400445,-0.0076353937466199,-0.00749376960210459,0.00166069456162309,0.473650027519683,0.670805656547777,0.426010424400372
"2",2,0.945216230834442,-0.310210784831449,-0.310210784831449,0.340525652499106,0.216260901216394,0.216260901216394,-0.0910397032603723,0.031386088491999,0.00479812537430186,0.593160810128313,0.449272731386614,0.351097151337718
"3",3,1.00288336409598,-0.211648083832015,-0.211648083832015,0.306916938375243,0.165618896885268,0.165618896885268,-0.107155483487921,0.0272718476380166,0.0165944493262564,0.644656735321296,0.34898905646207,0.272226309778443
"4",4,1.00645038331597,-0.0401034840629549,-0.0401034840629549,0.329112731427594,0.133360766413826,0.133360766413826,-0.0775202392881701,0.00177744337545139,-0.0119804035823299,0.550094617120377,0.232084546764709,0.245027392765201
"5",5,1.01555522849069,-0.0380953557705402,-0.0380953557705402,0.414897792128317,0.186450214865952,0.186450214865952,-0.0418930660643118,0.00160677536985372,-0.00251249345378989,0.471371736989542,0.454328972835928,0.376057277704631
"6",6,0.992269862272135,-0.196979003445431,-0.196979003445431,0.450162374033069,0.233010648771825,0.233010648771825,-0.0705534005924528,0.0181325248358073,0.00029585718042806,0.699822020080527,0.622669658281746,0.440837872141772
"7",7,0.994421674534575,-0.111387487697103,-0.111387487697103,0.347286392651696,0.147770212468632,0.147770212468632,-0.0801716179116689,0.0111166523174518,0.0135264277679521,0.517439847353067,0.543517834239299,0.292202582188495
"8",8,0.983336573478618,-0.171399217619398,-0.171399217619398,0.333657367516071,0.229791711753894,0.229791711753894,-0.0964463194692434,0.0109547679856086,0.0123089008618627,0.647462942320581,0.786140217054997,0.423655864256109
"9",9,1.00315201588542,-0.0188410095923735,-0.0188410095923735,0.394993234600831,0.135117656288824,0.135117656288824,-0.0659685908307481,0.00139038171233259,0.0134864333058743,0.527292948206528,0.5066665380224,0.350967981113231
"10",10,1.00299684753289,-0.0479827336094572,-0.0479827336094572,0.421895468731918,0.171883566749712,0.171883566749712,-0.100210707471916,-0.0146298151562911,-0.00614732127109375,0.607131923221983,0.529140358140117,0.469297926396867
"11",11,1.00461624573709,-0.182366045923743,-0.182366045923743,0.371918217607381,0.182762423835002,0.182762423835002,-0.100446990796197,0.0216996339872962,-0.012750285821712,0.546764360671869,0.387899265286602,0.331951344997249
"12",12,1.0082774439538,-0.160917511084484,-0.160917511084484,0.339440824919615,0.1903905469536,0.1903905469536,-0.0875168323327412,0.0142697908064283,0.00142102502017663,0.557149576833188,0.402921754829831,0.322825607108299
"13",13,1.00538808508976,-0.191782099509907,-0.191782099509907,0.30362564601655,0.165049460233037,0.165049460233037,-0.0979753666131981,0.0228540842802759,0.0110432632994348,0.509367406135839,0.615306460431179,0.330104372724331
"14",14,0.916270863680556,-0.247374396905903,-0.247374396905903,0.331053568101926,0.235341337764582,0.235341337764582,0.0133734112198958,-0.00911540855447222,-0.0225713621674653,0.563760250538785,0.811155091914513,0.65886213309628
"15",15,0.995586477250744,-0.14315965046481,-0.14315965046481,0.457698356041604,0.202841727808615,0.202841727808615,-0.112359025363132,0.0179079727913579,-0.00670832715649182,0.594986640709141,0.481830922710202,0.36502769648812
