"","TimeID","Subject.ID","AccelormeterMeanX","AccelormeterMeanY","AccelormeterMeanZ","AccelormeterSDX","AccelormeterSDY","AccelormeterSDZ","GryoMeanX","GryoMeanY","GryoMeanZ","GryoSDX","GryoSDY","GryoSDZ"
"1",134,2,0.96250703359375,-0.40295911421875,-0.40295911421875,0.212133343948009,0.185506942708988,0.185506942708988,-0.542564704695312,0.133684162538281,-0.0148944851640625,0.306343379164643,0.39364033432705,0.390027897151451
"2",135,2,0.931087915625,-0.42650634703125,-0.42650634703125,0.21230899400663,0.194002263583245,0.194002263583245,-0.209253552820312,0.145404498866406,0.011080464546875,0.304243321242251,0.460922457959027,0.440746518788366
"3",136,2,0.91588042890625,-0.41599213515625,-0.41599213515625,0.200038749542836,0.175403038916831,0.175403038916831,0.120619618671875,-0.015536062265625,-0.082332796171875,0.443572494346352,0.434941539009849,0.440045942280699
"4",137,2,0.91024198359375,-0.40262770015625,-0.40262770015625,0.190018893711301,0.180608688610614,0.180608688610614,0.362752122367188,-0.181604355085938,-0.149051700619531,0.557147530808392,0.362472345803451,0.376918125038816
"5",138,2,0.9195243640625,-0.40333035328125,-0.40333035328125,0.214135877997932,0.189439039356445,0.189439039356445,0.108571714164062,-0.0736358378359375,-0.0169543736195313,0.596540816829509,0.436568573051334,0.383361168021564
"6",139,2,0.8959762390625,-0.40065255234375,-0.40065255234375,0.198314929045844,0.175882794133965,0.175882794133965,0.0831252198984375,0.01990893209375,-0.075940519390625,0.463927048993844,0.463206797946082,0.531228662669445
"7",140,2,0.88865287578125,-0.391292478125,-0.391292478125,0.197932449593187,0.172186912644104,0.172186912644104,0.0987557655234375,-0.023584329859375,-0.0713873637710938,0.530452942051818,0.385176459577692,0.524805832561287
"8",141,2,0.91150770078125,-0.3763876921875,-0.3763876921875,0.230726133657833,0.176363744430101,0.176363744430101,-0.28080823546875,0.066926403890625,0.130560109338281,0.457272178029558,0.403270132707517,0.426504389875964
"9",142,2,0.88887253046875,-0.34651505875,-0.34651505875,0.207007984305029,0.172889938563818,0.172889938563818,-0.330099185914063,0.105197851148437,0.1047945749375,0.280566705610229,0.503768189931679,0.446378516244604
"10",143,2,0.8987031484375,-0.356957314296875,-0.356957314296875,0.205733100631683,0.17725230342082,0.17725230342082,-0.433609131247656,0.0356252394296875,0.0658272294484375,0.432185369847293,0.40430731468423,0.446579617992319
"11",144,2,0.86540456171875,-0.3237377523125,-0.3237377523125,0.219142995221273,0.178521655972857,0.178521655972857,-0.125719905302344,0.0750988726328125,0.039519422953125,0.527859295676873,0.418113245063601,0.494502078748567
"12",145,2,0.84554773046875,-0.324091796765625,-0.324091796765625,0.215472171327515,0.171627947001619,0.171627947001619,0.253172637273438,0.0167993489140625,-0.122852232507813,0.578856108148913,0.406084166098069,0.571509581837581
"13",146,2,0.841108534375,-0.323534818959375,-0.323534818959375,0.198125614537752,0.181166847672964,0.181166847672964,0.4001730720625,-0.0776614736640625,-0.217277630453125,0.586604461762324,0.364986211895863,0.522960845313631
"14",147,2,0.82997506328125,-0.319723012084375,-0.319723012084375,0.210128522989498,0.204088355260767,0.204088355260767,0.1317048526875,0.009922597421875,0.0137555705546875,0.64916037694629,0.355283552639183,0.487722543211875
"15",148,2,0.83573889921875,-0.304173889132813,-0.304173889132813,0.223190584939735,0.213848595065204,0.213848595065204,0.115602245725781,-0.00892416051875,-0.0853678618203125,0.577494964242531,0.434499416447874,0.61436416383921
