"","TimeID","Subject.ID","AccelormeterMeanX","AccelormeterMeanY","AccelormeterMeanZ","AccelormeterSDX","AccelormeterSDY","AccelormeterSDZ","GryoMeanX","GryoMeanY","GryoMeanZ","GryoSDX","GryoSDY","GryoSDZ"
"1",32,2,1.01288307265625,-0.107694178203125,-0.107694178203125,0.00384141816087844,0.0119837291995386,0.0119837291995386,-0.023201909853125,0.0005092381484375,0.0431337330289063,0.0171796317640697,0.033620918609347,0.036114313326388
"2",33,2,1.0129813515625,-0.1074747990625,-0.1074747990625,0.00211849534551623,0.00360862990198451,0.00360862990198451,-0.0116973114507109,0.0064728888234375,0.0174412207148438,0.0117805861580637,0.00934285605332608,0.0121650080678742
"3",34,2,1.0132906640625,-0.107537647265625,-0.107537647265625,0.00230044569552694,0.00310361451722432,0.00310361451722432,0.00167910336725781,0.00305972443445313,0.00624095427421875,0.00498379631224002,0.00509080075833465,0.0119920462890972
"4",35,2,1.013287140625,-0.101369669765625,-0.101369669765625,0.00238278146120871,0.00860398809331335,0.00860398809331335,0.00489217983382812,0.000392529050546875,-0.0033900853825,0.00490113840960608,0.0140503357187683,0.0230058850550844
"5",36,2,1.0132603515625,-0.0940042740625,-0.0940042740625,0.00230977115337049,0.00576832646120752,0.00576832646120752,0.00205797085492188,-0.00210622361671875,-0.00122027181296875,0.0069794610364492,0.0154964407349412,0.0241520277290511
"6",37,2,1.01359615625,-0.097840935234375,-0.097840935234375,0.00230562655988809,0.0068665099015293,0.0068665099015293,0.00177805097555469,-0.000316663378125,0.0046045256,0.0060495060983006,0.0144589697069184,0.0157899192829678
"7",38,2,1.0129961953125,-0.10131417109375,-0.10131417109375,0.00294267227650429,0.00515793060583916,0.00515793060583916,0.00223152316461719,0.00128043674914062,0.002206052375,0.00497637417378871,0.0142405122295964,0.0148195133354575
"8",39,2,1.01238890625,-0.1006497109375,-0.1006497109375,0.00254428793756759,0.00387005218111262,0.00387005218111262,-0.000539118285273437,0.0008337667565625,-0.002297422823125,0.00457872641498327,0.0109591353007923,0.0099686661484649
"9",40,2,1.0126429296875,-0.101065586875,-0.101065586875,0.0018319303668625,0.00324906741745022,0.00324906741745022,0.000137259135585938,0.000458769576171875,-0.0027032172640625,0.00488703094222284,0.0103850495169252,0.00857678422624466
"10",41,2,1.012711296875,-0.1001898459375,-0.1001898459375,0.00190225228030956,0.00332855054510973,0.00332855054510973,-0.000238283210546875,-0.00044170769453125,-0.00098338677578125,0.00519846998252281,0.00848723216696206,0.00697281310292078
