"","TimeID","Subject.ID","AccelormeterMeanX","AccelormeterMeanY","AccelormeterMeanZ","AccelormeterSDX","AccelormeterSDY","AccelormeterSDZ","GryoMeanX","GryoMeanY","GryoMeanZ","GryoSDX","GryoSDY","GryoSDZ"
"1",80,2,0.97111093984375,-0.336938990234375,-0.336938990234375,0.174779391780226,0.140714352690575,0.140714352690575,-0.258517107695312,0.139372104007031,-0.0020299528515625,0.337235714231458,0.351767914322863,0.244294071160451
"2",81,2,0.97569929140625,-0.326037637109375,-0.326037637109375,0.195758292591392,0.148825611435943,0.148825611435943,-0.124492072582813,0.04800005221875,0.017496890890625,0.347379577344879,0.350536613249321,0.24942122362431
"3",82,2,0.99671199296875,-0.340213874140625,-0.340213874140625,0.174865367078583,0.174661022541319,0.174661022541319,0.01375604308125,-0.000962111406250001,0.0087876250234375,0.355235476205407,0.341512969395014,0.239560341593686
"4",83,2,0.9962182671875,-0.336499855390625,-0.336499855390625,0.158524389313156,0.177563181560317,0.177563181560317,0.0589732126015625,-0.00585309546875,0.00885939384375,0.361599998570383,0.356543443150814,0.21841479954843
"5",84,2,0.98794449140625,-0.32886161015625,-0.32886161015625,0.162924350697719,0.143863298302357,0.143863298302357,0.0543774039296875,-0.032582364625,0.005536842865,0.336920892003564,0.342532686255633,0.203946526799546
"6",85,2,0.975098028125,-0.32549868125,-0.32549868125,0.179947286444003,0.138382585930093,0.138382585930093,0.05156210059375,-0.03935181165625,0.013435543755625,0.327015795965144,0.352590290992975,0.231536013189024
"7",86,2,0.987348959375,-0.31648524125,-0.31648524125,0.189594446341625,0.137169997731392,0.137169997731392,0.030548398796875,-0.034271050453125,0.0076344924296875,0.314839838627529,0.33126099279158,0.257934389738245
"8",87,2,1.00116164921875,-0.32726582328125,-0.32726582328125,0.178899196515308,0.14682027652214,0.14682027652214,0.0030662134375,-0.0063631100859375,-0.025996331921875,0.322744587163613,0.302264901397306,0.268789975037404
"9",88,2,0.998995246875,-0.33346068328125,-0.33346068328125,0.167887793295241,0.152668581480428,0.152668581480428,-0.021749237421875,0.023655167171875,-0.020784695390625,0.333441935858123,0.333165821754778,0.255046563587762
"10",89,2,0.99906511953125,-0.32038835265625,-0.32038835265625,0.160523158967841,0.147480307970966,0.147480307970966,-0.0453307313203125,0.02251159546875,0.005929864,0.405709726219482,0.34557419023484,0.228572546159548
"11",90,2,0.9745634,-0.3162209228125,-0.3162209228125,0.178045842898014,0.152743539125487,0.152743539125487,-0.0170656163046875,0.0101797883359375,0.019029050984375,0.43376674002368,0.364651623330438,0.262766561892118
"12",91,2,0.97197208671875,-0.32123223390625,-0.32123223390625,0.183900991529504,0.155648588240974,0.155648588240974,-0.0117944930703125,0.0076892841015625,-0.0022155915234375,0.396704573232444,0.376363674438096,0.28978274267349
"13",92,2,0.9957552859375,-0.3326434275,-0.3326434275,0.185482763853342,0.153746132797309,0.153746132797309,-0.02888498771875,0.028643272453125,-0.0191209897578125,0.398223550596504,0.363370130276345,0.264422328813646
"14",93,2,0.9930315984375,-0.3294432571875,-0.3294432571875,0.192674470399981,0.143458660348303,0.143458660348303,0.0315416362890625,-0.00804891353125,0.000493067578125,0.373015813877952,0.355254146658412,0.237537227153248
"15",94,2,0.98324724765625,-0.314599871875,-0.314599871875,0.181869176742713,0.13659311379937,0.13659311379937,0.058174923140625,-0.0478167636328125,0.028009962109375,0.334748601365915,0.328962065681107,0.258083122748654
"16",95,2,0.9928979140625,-0.33113143296875,-0.33113143296875,0.187230790569399,0.135626971299238,0.135626971299238,-0.336089033070313,0.153472923132812,-0.0172294137421875,0.354550729494958,0.352630252902512,0.21447268934924
"17",96,2,0.99570138125,-0.34822833359375,-0.34822833359375,0.20813917252233,0.153757478659072,0.153757478659072,-0.18428636515625,0.073223463,-0.0224052178265625,0.350649031586726,0.361480480364277,0.240271823887425
"18",97,2,0.9730471796875,-0.33144670109375,-0.33144670109375,0.207877854193516,0.158126046145543,0.158126046145543,-0.0840694298125,0.0400487383203125,0.012810508309375,0.388974783200557,0.379051832213797,0.245815537418916
"19",98,2,0.97660781875,-0.320198204453125,-0.320198204453125,0.191774892013885,0.143657597685516,0.143657597685516,-0.0014021168984375,-0.0100123183359375,0.0175840011015625,0.384805020299797,0.357234511407939,0.221190936997001
"20",99,2,0.99652301484375,-0.335784565234375,-0.335784565234375,0.191436901329265,0.145197365788289,0.145197365788289,0.0285674474453125,-0.0123285579609375,0.00606307971875,0.335698999633581,0.338196546920094,0.218745283444917
"21",100,2,0.98387662109375,-0.3439811775,-0.3439811775,0.18511174692031,0.154948201849291,0.154948201849291,0.050299700078125,-0.0172479790390625,-0.0029721060625,0.363436788847103,0.351331213172364,0.237616305673248
"22",101,2,0.97784272578125,-0.324185176171875,-0.324185176171875,0.185068569308847,0.155693151246976,0.155693151246976,0.052807618484375,-0.036070831875,0.011027520359375,0.389278021095423,0.357445237524295,0.237988203555937
"23",102,2,0.9895154625,-0.3134926125,-0.3134926125,0.194437820013709,0.148106219387132,0.148106219387132,0.029784923328125,-0.021224873375,0.003842598296875,0.350590196154373,0.35197605400667,0.24181453618075
"24",103,2,1.0012247140625,-0.33247960296875,-0.33247960296875,0.192940295512585,0.143509136277688,0.143509136277688,0.006891371796875,-0.0023938641328125,-0.0297576103359375,0.368047327238152,0.346649155248846,0.257290144532578
"25",104,2,0.9895296859375,-0.346886991640625,-0.346886991640625,0.19858874570636,0.150911456139701,0.150911456139701,-0.027891138359375,0.0344445883187891,-0.0049751547890625,0.388059825512097,0.363325792911165,0.257470035188208
"26",105,2,0.97146968515625,-0.335121272109375,-0.335121272109375,0.189220686673704,0.147149705255395,0.147149705255395,-0.0406220796875,0.0310233241312891,0.0176166669921875,0.344113400352938,0.347816668142152,0.236888387724018
"27",106,2,0.9807028234375,-0.33009349875,-0.33009349875,0.172956310014858,0.151929759944464,0.151929759944464,-0.030317924140625,-0.00456485021640625,-0.0084908851015625,0.333305049635909,0.319790937491416,0.228642174187554
"28",107,2,0.99636722109375,-0.347346572734375,-0.347346572734375,0.186401471247317,0.170071158125717,0.170071158125717,0.00304102292734375,0.0142434565023437,6.91522109375005e-05,0.343803065249749,0.326917372784023,0.245432867479817
"29",108,2,0.9875188578125,-0.354187108125,-0.354187108125,0.189467436128249,0.175185823363982,0.175185823363982,0.0282546155523438,0.006070281984375,0.0046285504765625,0.363014724583952,0.326888353022065,0.225757601949461
"30",109,2,0.980195475,-0.3445896128125,-0.3445896128125,0.162161070898591,0.161280149954876,0.161280149954876,-0.0066777002734375,-0.0081226103359375,-0.005473593046875,0.350159270194975,0.31542591813163,0.201554234018226
"31",228,2,0.9757650984375,-0.346967101914062,-0.346967101914062,0.18380823336303,0.148450683768767,0.148450683768767,-0.376077781851562,0.180740472414062,-0.048598812296875,0.393393823737783,0.33808295002749,0.234848320415174
"32",229,2,0.96502086015625,-0.332033564570313,-0.332033564570313,0.219410286142473,0.168084537669771,0.168084537669771,-0.186523821484375,0.0509053786742188,-0.0325827563976563,0.453434763784397,0.39890602467425,0.258158663623031
